Mean AQI,Stdv AQI,Sum AQI,Mean max on interval,Mean min on interval
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.8839674863347107,5.365585575063535,9983.143710087632,29.93327869627449,0.0
3.8303475314984348,7.741515476063987,20297.011569410206,51.02862904635221,0.0
5.837614874708993,9.479213449324721,30933.521221082952,69.50905365732676,0.0
7.82690438555413,10.480850278791499,41474.76633905133,80.5718556940652,0.0
9.794106975268068,11.564486376053956,51898.97286194549,93.68304716874823,0.0
11.915863774884489,12.603385700834274,63142.16214311291,108.19840199902649,0.0
13.745605615777825,12.870050780490894,72837.9641580067,117.74506502046744,0.0
15.530778777537574,13.098224930490563,82297.5967421716,124.4170918291406,0.0
17.329581653205352,13.995440805355509,91829.45318033516,133.80284947476613,0.00000000362074505
19.23202986664955,14.477130815907191,101910.52626337597,142.6105660222197,0.00000003798998461
21.015734145934164,14.870377704432444,111362.37523930514,149.793131164189,0.00000019094687736
22.76267201464661,15.254911505655098,120619.39900561239,155.70196026765757,0.0000006966271771
24.644559701941542,15.935303317641088,130591.52186058824,160.25030139067212,0.00000205999334738
26.380157944508607,16.475599356509598,139788.4569479511,165.2252838655275,0.00000519599076316
28.071619641650805,16.41469417171064,148751.5124811076,170.12119697196056,0.00001155659216584
29.722972086813794,16.610902384180374,157502.0290880263,173.52359337862714,0.00002321701675988
31.400527304892968,16.903621821610475,166391.39418862783,176.01359570948125,0.00004290759370929
32.940913019975085,17.095855402321124,174553.89809284796,177.5059317406429,0.00007399596153368
34.5650771228421,17.626029567794518,183160.34367394028,181.06061979227115,0.00012043961293175
36.21126108308069,18.059739045773537,191883.47247924458,192.51106965512957,0.00019561672745227
37.76203671254407,18.577285081164764,200101.032539771,203.9442711359189,0.00030425818794353
39.43661083019788,19.049862301881255,208974.60078921856,211.83945794162386,0.00045600992775996
41.03168104868062,19.274656963514712,217426.8778769586,217.8683155914549,0.00066192526017043
42.56929747968324,19.331465416503057,225574.7073448415,222.6222371765689,0.00093447624332967
43.99597696461268,19.52567822741949,233134.6819354826,227.93062120373202,0.00128756615889973
45.53241689910691,20.04395110689309,241276.27714836755,231.87418321149337,0.00173653826125023
47.05107676622283,20.638414565432416,249323.65578421476,234.71022449456774,0.00229818218422984
48.504848459583506,20.80069141986357,257027.191987333,238.81978137980133,0.00299073540462061
49.90072658681126,20.965643257591942,264423.9501835129,244.16541680863818,0.00383388165584062
51.293703054494834,21.131888061738152,271805.33248576813,246.6478958492404,0.00484874053049581
52.73347132315975,21.529545727644745,279434.6645414235,248.4639840062052,0.00605783864284381
54.16541019765039,22.000438029332123,287022.5086373494,250.22992005727033,0.00748505476432727
55.44803396528084,22.014234971915158,293819.1319820232,252.41087109375647,0.00915551367745686
56.83810951802811,22.13883188480159,301185.14233603096,254.07307922956892,0.01109541730664576
58.1853926280008,22.66031090168904,308324.3955357762,255.4254356490173,0.01333181663686726
59.57241450176851,22.661685052475303,315674.22444487136,255.56512252197675,0.0158923471299418
60.77347046403362,22.57474283144412,322038.6199889142,255.5667717388354,0.01880496726556442
62.037685556112656,22.663615542970383,328737.69576184097,256.5389628247184,0.02209773141925857
63.360493260271056,23.05295326644277,335747.2537861763,258.15399780036705,0.02579860359740254
64.81285211685767,23.42571015023097,343443.3033672288,257.72817530653583,0.02993529757121422
66.05395205747004,23.786926012925406,350019.89195253374,259.49065329924025,0.0345351290291013
67.28898206184105,23.93128947404281,356564.31594569574,260.63846082368684,0.03962488569970211
68.52801962788128,24.267386366200235,363129.9760081429,261.87045961484046,0.04523071952848162
69.77840954203884,24.306337703081695,369755.79216326383,263.5699353244309,0.05137805210082439
71.03993402598562,24.499387382314435,376440.61040369776,263.8761962908277,0.05809147840248972
72.21472225335674,24.727280652219658,382665.8132205374,264.93931344377944,0.06539465912987782
73.41678556357549,25.175566047064596,389035.5467013865,267.38101332085677,0.07331020718952569
74.65586849657583,25.308545180519438,395601.44716335536,267.6151601936702,0.08185957376734916
75.89624642705297,25.560294277158807,402174.2098169537,267.8014087360358,0.09106294728716342
77.06137791234151,25.799266476909853,408348.2415574977,267.3576786153667,0.1009391722138855
78.165228353683,26.054082176924585,414197.5450461662,268.2852823297121,0.11150568975863469
79.24230326026668,26.18814386588,419904.96497615316,269.1129741260828,0.1227785037638642
80.38621784459976,26.501722050435887,425966.5683585341,270.5999976976467,0.1347721705955199
81.55673561893144,27.004370938879987,432169.1420447177,272.97986775283647,0.14749980272599464
82.60438751763469,26.947886755575873,437720.64945594623,275.57662814480113,0.16097307708294714
83.75447814179607,27.038972659053158,443814.97967337735,277.31836691486035,0.17520224311315302
84.8938641179202,27.47479400117252,449852.58596085914,280.30284680416145,0.19019612746492678
85.95842966762754,27.64868175424306,455493.71880875836,284.2795140069634,0.205962131529556
86.99282613643132,27.731073413387335,460974.9856969496,287.118082712981,0.2225062274278436
88.12607224743329,27.985378178062327,466980.056839149,290.4876298836016,0.23983296910077118
89.15568118856635,28.047881393901687,472435.95461821306,292.82943440403704,0.25794553499197825
90.25665759279099,28.256450311974437,478270.02858419943,293.03953105429093,0.276845815537717
91.26866190078748,28.320772277040188,483632.63941227284,294.30652374165055,0.29653453257503143
92.27702035598905,28.53609489877978,488975.930866386,295.91074420806933,0.31701137540525465
93.24981830772514,28.549566410819402,494130.7872126355,297.26671229547935,0.33827513781398
94.30376314051429,28.76083067264269,499715.64088158525,299.6380886467143,0.3603238441321719
95.34397824872798,28.992123936460565,505227.7407400096,301.3776445399142,0.383154858034563
