Mean AQI,Stdv AQI,Sum AQI,Mean max on interval,Mean min on interval
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.7063396084094373,1.4147400656226932,3742.893584961608,3.595810971251407,0.0
1.388996630504814,2.101327033564138,7360.29314504501,6.601903415345976,0.0
2.0410839668562435,2.4994899984330874,10815.703940371235,8.810950327217764,0.0
2.692530775968522,2.87776063794513,14267.720581857198,10.51956711064083,0.0
3.3504665440473453,3.18936360665638,17754.122216906882,12.234115756068572,0.0
3.9923699932870087,3.5733224336292957,21155.56859442786,13.704330705097854,0.0
4.633566560523077,3.8510701011309654,24553.269204211785,15.317826147842872,0.0
5.278211694870965,4.141431643120089,27969.243771121244,16.914819423376606,0.0
5.925828328943166,4.456542147671828,31400.96431506984,18.25497453788771,0.00000000019710014
6.573624736087455,4.7503584721581325,34833.63747652742,19.36581255958378,0.00000000514498417
7.201631823986543,5.069080671829652,38161.44703530469,20.468802517688523,0.00000003144170044
7.836439386465098,5.372690002488659,41525.292308878554,21.562239385588068,0.0000001167809731
8.429145857886963,5.65059607662997,44666.04390094302,22.772672228020284,0.00000033058257583
9.042183268133881,5.923017597014179,47914.52913784143,23.76314890722328,0.00000078473862
9.665937787315084,6.193344108672483,51219.804334982626,24.657474699781766,0.00000164337079446
10.235639516473123,6.449802351206465,54238.65379779108,25.43131620207889,0.0000031309468692
10.862918333771283,6.754781875504225,57562.604250654025,25.971806131018102,0.00000553798881982
11.453987838435841,6.9923295413644855,60694.681555871524,26.568304424799653,0.00000922404836045
12.010001862267515,7.231116370059144,63640.999868155566,27.209243295745594,0.0000146189043007
12.619436289795786,7.525338223293063,66870.39289962787,29.38140089229423,0.0000232825769235
13.194201608172012,7.770226424952097,69916.07432170349,31.578000063078303,0.00003572228233082
13.770267277269745,7.985186889086598,72968.64630225238,33.238088151968824,0.00005308038717535
14.324419454241221,8.270746889415612,75905.09868802423,34.62077403167104,0.00007671226939031
14.874543585482579,8.506819832753216,78820.20645947219,35.96520328780915,0.00010820073587643
15.426994877905965,8.767888143791685,81747.64585802371,37.188860466446144,0.00014936745913872
15.942098656765271,9.009681171149369,84477.18078219917,38.43260110303617,0.00020228112387232
16.495832945946784,9.27543899319767,87411.418780572,39.635833479139684,0.00026926203203511
16.998503867135437,9.528162295226569,90075.07199195068,40.6615459934725,0.00035288277834867
17.53023685611219,9.754481209303979,92892.72510053849,41.6807540136835,0.00045596576657168
18.048047479995805,10.03783806030423,95636.60359649776,42.77759761312011,0.00058157799445292
18.603644234250694,10.340333826195275,98580.71079729442,44.191474997128815,0.00073302257178851
19.10052464682962,10.548506873009394,101213.68010355016,45.3787569599287,0.0009138268304469
19.644268078416804,10.836791496339798,104094.97654753065,46.581071682908885,0.00112772694359659
20.158760284790166,11.085982243855476,106821.27074910309,47.530694457954446,0.00137864759634511
20.66288697429302,11.307354577121393,109492.63807677872,48.591486924965885,0.00167067674641693
21.171477847591472,11.530919315322242,112187.66111438721,49.79966891092137,0.0020080363688746
21.661110931705235,11.769557268563146,114782.22682710605,50.87964518129477,0.00239505130694423
22.167237664452202,12.003703248488966,117464.19238393223,52.15590205523305,0.00283611888217042
22.65828775999195,12.196129615788994,120066.26684019735,53.22657842524656,0.00333568087213755
23.141623279092503,12.45755556407369,122627.46175591118,54.199289928784474,0.00389819756713519
23.60169338794693,12.685762475669764,125065.37326273079,55.06530664274227,0.00452812199839411
24.048906695554685,12.870787743056466,127435.15657974427,55.856932292447894,0.00522987376558778
24.524958353969758,13.11702768560188,129957.75431768576,56.76683058707307,0.00600781281676211
24.956984109682825,13.304158676267255,132247.0587972093,57.74450155359801,0.00686621405972133
25.418467433260314,13.473458822492288,134692.4589288464,58.88477685841188,0.00780924280004605
25.887980530711186,13.655026663195695,137180.40883223858,60.05659722264905,0.00884093134883265
26.35002185885331,13.863396229762053,139628.7658300637,61.011173903560596,0.00996515854058624
26.805450081679815,14.076059966777963,142042.07998282133,62.02521581369096,0.01118563448195169
27.219092673951547,14.240640911264675,144233.97207926924,63.060520349421495,0.01250589181049216
27.684826876509828,14.469534540215168,146701.89761862557,64.1416084656478,0.01392928208034689
28.129208613301355,14.664207035018395,149056.67644188387,64.94314626488071,0.01545897542242204
28.532084147520372,14.796430729222877,151191.51389771045,65.46835645691775,0.01709796056986609
28.987509005691322,15.012260929992676,153604.81022115832,66.25499988296686,0.01884904390987311
29.41268929675737,15.171994556776637,155857.8405835173,66.92183089410204,0.02071484788478276
29.82946915531051,15.387693112348943,158066.3570539904,67.88216983214863,0.02269780998305336
30.264551341999653,15.555922599673284,160371.85756125615,68.69166693899999,0.024800183004301
30.666278018049645,15.74062134248109,162500.60721764507,69.21991604873352,0.0270240369253146
31.099902450499908,15.926225928685431,164798.38308519902,69.87579516465054,0.02937126173005848
31.493772785781907,16.095768809142562,166885.50199185833,70.49857535333625,0.03184357005487176
31.8864297549953,16.23360371203631,168966.1912717201,71.38207167658045,0.03444249923766252
32.28770753967401,16.37836090119866,171092.56225273258,72.28451395768961,0.03716941410447165
32.72577910889335,16.56177099988613,173413.90349802584,72.98101000579432,0.04002551096749352
33.14518425039313,16.78565320543795,175636.3313428332,73.82406583793328,0.04301182330240536
33.515589231876575,16.965431532836536,177599.10733971396,74.73520948739947,0.04612922956938896
33.89383427337087,17.14540552637899,179603.42781459226,75.48760853587943,0.04937846329461956
34.26215130785916,17.28585569611999,181555.13978034572,76.1283976332993,0.05276012492809729
34.6627600637921,17.445741469977676,183677.96557803432,76.70247972280849,0.0562746945389274
