'time','co','nox','so2','pm'
time,co,nox,so2,pm
00:00:00,0.0,0.0,0.0,0.0
00:04:48,0.00285127396362469,0.00042777805595908,0.00004596921615523,0.00007876447413328
00:09:52,0.0057372564517771,0.00127324905684906,0.00014062133593472,0.00015848774728666
00:14:56,0.0059064632026489,0.00104124137453604,0.00011332006201634,0.000163161966924
00:20:00,0.00849548384598996,0.00177810147281794,0.00019571107811883,0.00023468187419862
00:24:48,0.01070021193267788,0.00178878684483568,0.00019391250031461,0.0002955859649911
00:29:52,0.01089841704123889,0.00185772167673463,0.00020168113340738,0.00030106124423312
00:34:56,0.01156515092533963,0.00218893729786892,0.00023940205271822,0.00031947930732982
00:40:00,0.01194636775119285,0.00191765357142511,0.00020722574205596,0.00033001015887273
00:44:48,0.01568856143927807,0.0030286093917149,0.00033166847861083,0.00043338567511818
00:49:52,0.01233091842493597,0.00218530438074611,0.00023792052247065,0.00034063310566121
00:54:56,0.01336486931510118,0.00248044604109595,0.00027092560721382,0.00036919528494755
01:00:00,0.01314152064739923,0.00227838635624401,0.00024766046994937,0.0003630254322486
01:04:48,0.01379547517214241,0.00244010739274507,0.00026562467210183,0.00038109047436857
01:09:52,0.01448358305725417,0.00253161906679619,0.00027535060881878,0.00040009897948216
