time,value
2019-07-17 16:00,398.1
2019-07-17 17:00,502.6
2019-07-17 18:00,1191.5
2019-07-17 19:00,767.3
2019-07-17 20:00,757.5
2019-07-17 21:00,779.7
2019-07-17 22:00,780.2
2019-07-17 23:00,536.2
2019-07-18 00:00,226.9
2019-07-18 01:00,197.2
2019-07-18 02:00,151.2
2019-07-18 03:00,215.3
2019-07-18 04:00,165.1
2019-07-18 05:00,138.2
2019-07-18 06:00,332.1
2019-07-18 07:00,539.4
2019-07-18 08:00,1043.2
2019-07-18 09:00,883.5
2019-07-18 10:00,769.1
2019-07-18 11:00,856.9
2019-07-18 12:00,858.7
2019-07-18 13:00,866.3
2019-07-18 14:00,607.0
2019-07-18 15:00,480.0
2019-07-18 16:00,1077.4
2019-07-18 17:00,1115.1
2019-07-18 18:00,1501.3
2019-07-18 19:00,1554.5
2019-07-18 20:00,979.7
2019-07-18 21:00,1028.1
2019-07-18 22:00,1003.4
2019-07-18 23:00,931.3
2019-07-19 00:00,549.3
2019-07-19 01:00,399.0
2019-07-19 02:00,332.6
2019-07-19 03:00,94.7
2019-07-19 04:00,174.5
2019-07-19 05:00,133.1
2019-07-19 06:00,419.2
2019-07-19 07:00,687.9
2019-07-19 08:00,1140.8
2019-07-19 09:00,1129.3
2019-07-19 10:00,1294.2
2019-07-19 11:00,755.5
2019-07-19 12:00,638.7
2019-07-19 13:00,431.3
2019-07-19 14:00,434.9
2019-07-19 15:00,1336.1
2019-07-19 16:00,936.8
2019-07-19 17:00,1527.5
2019-07-19 18:00,1945.6
2019-07-19 19:00,1870.6
2019-07-19 20:00,1209.5
2019-07-19 21:00,1038.8
2019-07-19 22:00,866.8
2019-07-19 23:00,494.1
2019-07-20 00:00,648.4
2019-07-20 01:00,578.0
2019-07-20 02:00,311.3
2019-07-20 03:00,412.9
2019-07-20 04:00,251.9
2019-07-20 05:00,215.5
2019-07-20 06:00,513.1
2019-07-20 07:00,271.7
2019-07-20 08:00,360.5
2019-07-20 09:00,370.0
2019-07-20 10:00,266.7
2019-07-20 11:00,173.1
2019-07-20 12:00,201.1
2019-07-20 13:00,73.3
2019-07-20 14:00,142.1
2019-07-20 15:00,218.9
2019-07-20 16:00,485.4
2019-07-20 17:00,667.1
2019-07-20 18:00,1022.1
2019-07-20 19:00,936.1
2019-07-20 20:00,1342.4
2019-07-20 21:00,2050.7
2019-07-20 22:00,278.3
2019-07-20 23:00,225.1
2019-07-21 00:00,409.7
2019-07-21 01:00,371.3
2019-07-21 02:00,227.6
2019-07-21 03:00,233.7
2019-07-21 04:00,301.7
2019-07-21 05:00,97.1
2019-07-21 06:00,372.1
2019-07-21 07:00,724.1
2019-07-21 08:00,789.9
2019-07-21 09:00,770.4
2019-07-21 10:00,664.8
2019-07-21 11:00,431.6
2019-07-21 12:00,286.0
2019-07-21 13:00,124.5
2019-07-21 14:00,157.6
2019-07-21 15:00,242.0
2019-07-21 16:00,304.5
2019-07-21 17:00,408.9
2019-07-21 18:00,272.3
2019-07-21 19:00,1491.4
2019-07-21 20:00,936.3
2019-07-21 21:00,687.2
2019-07-21 22:00,471.7
2019-07-21 23:00,1153.3
2019-07-22 00:00,792.9
2019-07-22 01:00,624.0
2019-07-22 02:00,402.7
2019-07-22 03:00,164.9
2019-07-22 04:00,226.5
2019-07-22 05:00,365.3
2019-07-22 06:00,501.2
2019-07-22 07:00,1040.6
2019-07-22 08:00,2095.1
2019-07-22 09:00,1365.2
2019-07-22 10:00,760.1
2019-07-22 11:00,838.7
2019-07-22 12:00,822.1
2019-07-22 13:00,544.2
2019-07-22 14:00,623.7
2019-07-22 15:00,594.3
2019-07-22 16:00,708.1
2019-07-22 17:00,812.5
2019-07-22 18:00,889.1
2019-07-22 19:00,1219.9
2019-07-22 20:00,1168.3
2019-07-22 21:00,878.9
2019-07-22 22:00,804.1
2019-07-22 23:00,616.3
2019-07-23 00:00,280.3
2019-07-23 01:00,226.3
2019-07-23 02:00,193.2
2019-07-23 03:00,188.5
2019-07-23 04:00,201.4
2019-07-23 05:00,240.5
2019-07-23 06:00,214.3
2019-07-23 07:00,510.7
2019-07-23 08:00,1133.6
2019-07-23 09:00,621.1
2019-07-23 10:00,908.7
2019-07-23 11:00,863.3
2019-07-23 12:00,718.8
2019-07-23 13:00,524.9
2019-07-23 14:00,799.5
2019-07-23 15:00,259.1
2019-07-23 16:00,423.1
2019-07-23 17:00,1022.0
2019-07-23 18:00,1694.9
2019-07-23 19:00,1449.9
2019-07-23 20:00,1282.1
2019-07-23 21:00,1236.2
2019-07-23 22:00,1258.0
2019-07-23 23:00,1002.7
2019-07-24 00:00,681.0
2019-07-24 01:00,534.3
2019-07-24 02:00,381.9
2019-07-24 03:00,279.2
2019-07-24 04:00,119.7
2019-07-24 05:00,216.4
2019-07-24 06:00,572.6
2019-07-24 07:00,897.6
2019-07-24 08:00,1073.2
2019-07-24 09:00,1102.9
2019-07-24 10:00,704.7
2019-07-24 11:00,901.1
2019-07-24 12:00,966.5
2019-07-24 13:00,302.6
2019-07-24 14:00,730.6
2019-07-24 15:00,595.4
2019-07-24 16:00,834.9
2019-07-24 17:00,836.4
2019-07-24 18:00,867.2
2019-07-24 19:00,1575.3
2019-07-24 20:00,1539.5
2019-07-24 21:00,1725.2
2019-07-24 22:00,1031.3
2019-07-24 23:00,1130.6
2019-07-25 00:00,777.7
2019-07-25 01:00,492.0
2019-07-25 02:00,575.3
2019-07-25 03:00,542.5
2019-07-25 04:00,209.5
2019-07-25 05:00,232.9
2019-07-25 06:00,454.3
2019-07-25 07:00,711.6
2019-07-25 08:00,837.6
2019-07-25 09:00,814.2
2019-07-25 10:00,445.7
2019-07-25 11:00,410.7
2019-07-25 12:00,487.4
2019-07-25 13:00,734.8
2019-07-25 14:00,670.2
2019-07-25 15:00,480.3
2019-07-25 16:00,1298.5
2019-07-25 17:00,1709.3
2019-07-25 18:00,1390.3
2019-07-25 19:00,1104.1
2019-07-25 20:00,1728.5
2019-07-25 21:00,1629.7
2019-07-25 22:00,4082.3
2019-07-25 23:00,4049.2
2019-07-26 00:00,1825.7
2019-07-26 01:00,935.1
2019-07-26 02:00,690.1
2019-07-26 03:00,450.0
2019-07-26 04:00,371.4
2019-07-26 05:00,1170.0
2019-07-26 06:00,1094.3
2019-07-26 07:00,1146.7
2019-07-26 08:00,1743.7
2019-07-26 09:00,1213.1
2019-07-26 10:00,1323.1
2019-07-26 11:00,1488.9
2019-07-26 12:00,1107.5
2019-07-26 13:00,774.9
2019-07-26 14:00,577.7
2019-07-26 15:00,742.8
2019-07-26 16:00,707.7
2019-07-26 17:00,995.5
2019-07-26 18:00,1304.6
2019-07-26 19:00,1534.7
2019-07-26 20:00,1211.5
2019-07-26 21:00,770.2
2019-07-26 22:00,440.9
2019-07-26 23:00,420.3
2019-07-27 00:00,247.8
2019-07-27 01:00,117.3
2019-07-27 02:00,199.0
2019-07-27 03:00,121.9
2019-07-27 04:00,131.3
2019-07-27 05:00,242.4
2019-07-27 06:00,233.3
2019-07-27 07:00,632.3
2019-07-27 08:00,637.8
2019-07-27 09:00,368.7
2019-07-27 10:00,426.3
2019-07-27 11:00,313.9
2019-07-27 12:00,337.1
2019-07-27 13:00,286.3
2019-07-27 14:00,206.9
2019-07-27 15:00,243.5
2019-07-27 16:00,300.3
2019-07-27 17:00,274.3
2019-07-27 18:00,602.3
