Mean AQI,Stdv AQI,Sum AQI,Mean max on interval,Mean min on interval
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.7260185588886653,2.315231330521036,3847.172343551037,9.281765208053299,0.0
1.573841449124012,3.320653192011638,8339.78583890814,18.839139763697133,0.0
2.5265328425755267,4.221588456348689,13388.097532807715,24.566281885821247,0.0
3.3847352928161407,4.775704065679019,17935.71231663273,33.392958326358524,0.0
4.385870672052547,5.683943712577036,23240.728691206445,41.14218981712494,0.0
5.335016070382673,5.98984116947498,28270.25015695778,47.39005859200842,0.0
6.4310949982892005,6.858663515979529,34078.37239593447,54.49206052978206,0.0
7.664092544935002,7.51881777885497,40612.02639561058,57.861806004414596,0.0
8.785433851677006,8.006074133805049,46554.013980036456,61.35109222583849,0.0
10.010281410599386,8.369801677643846,53044.48119476615,65.66065571483131,0.00000000387659507
11.150973738689538,8.773876882835113,59089.00984131586,70.31331056450908,0.00000003002241945
12.485030289067662,9.358107124797387,66158.17550176954,74.46984244526791,0.00000012940345396
13.73076945687,9.800418422519929,72759.34735195413,79.51323877748807,0.0000004180150086
15.162101448551091,10.515138031507208,80343.97557587223,84.14030605310776,0.00000112350285847
16.502023467037855,11.007302095966958,87444.2223518336,88.00631259128234,0.00000263682591481
17.880287055342784,11.639890702748382,94747.6411062614,92.44286599033055,0.00000555823244396
19.25554739966802,12.250186798502138,102035.14567084085,97.77082193338158,0.00001073859924479
20.673822307667226,12.537521509419598,109550.58440832864,102.08406443322205,0.00001931718668356
22.082682644588157,12.991349257367151,117016.13533367265,106.12995238343959,0.00003275089401364
23.560466903897986,13.537359386009907,124846.91412375543,114.39827923416505,0.00005534756142864
25.152604978248174,14.394392788236193,133283.65377973707,123.87258717956804,0.00008946872171568
26.719955423271593,14.877339553433963,141589.04378791616,132.40534119327384,0.00013917069246814
28.371834266511456,15.411723917555328,150342.3497782442,139.2944657375377,0.0002093308005565
29.91391056640819,16.016715604413296,158513.812091397,147.09454783498535,0.00030568252206724
31.63938067433417,16.43687925575296,167657.07819329677,154.00236724332734,0.00043484952861586
33.27679700080449,17.154657140920122,176333.747307263,161.64595177485177,0.00060438491888775
34.962118231571495,17.71184172027486,185264.26450909735,168.99206125741253,0.00082281896466256
36.57451719304798,17.813771963738677,193808.36660596126,174.71796038726873,0.00109971620969674
38.27641747229293,18.668327048185052,202826.7361856802,182.12667004730162,0.00144574599306246
39.768270922939585,18.631246064388108,210732.06762065686,188.19080894376714,0.00187276112238493
41.31439606800889,19.05360199475036,218924.9847643791,194.5476614820219,0.00239387477444192
42.83804103177541,19.33939978309237,226998.77942737789,199.87190603006175,0.00302351815207492
44.27225395189238,19.459796319320702,234598.67369107774,204.42808923070075,0.00377746709121157
45.686471953544874,19.86974519804293,242092.6148818343,209.0384966109858,0.00467283275817047
47.161969489253146,20.15390423765654,249911.27632355242,212.49704304104193,0.00572801909179353
48.717380672004495,20.416287341079528,258153.4001809518,216.03151609240905,0.00696264962141991
50.0897518884762,20.597975099459894,265425.5952570354,219.1999742664575,0.00839746909432148
51.46121347395586,20.992387684860713,272692.9701984921,221.70878772165938,0.01005421830430558
52.76305915895811,21.00491091361781,279591.450483319,224.95389001095802,0.01195548213715644
53.98385026660741,21.209252562004885,286060.4225627527,228.8353384650002,0.01412452229282473
55.01452824172059,21.026415437244665,291521.9851528774,232.13899896036241,0.01658511379423222
55.89349755283955,20.819721906243565,296179.64353249676,233.26361172198384,0.01936140268005029
56.80001152339815,20.63441157061826,300983.2610624868,234.29873983038948,0.02247779420220904
57.65533170037769,20.559923106910432,305515.60268030135,235.66091192399307,0.02595886793876641
58.289282200265475,20.452235767207537,308874.90637920675,236.37818432053677,0.02982930727174297
59.03732549688824,20.570543784211512,312838.7878080108,237.16492611250885,0.03411382528344616
59.63875501637919,20.51382721895208,316025.76283179334,235.82356173457902,0.0388370853292101
60.14198062676888,20.349202636962115,318692.3553412483,234.64969948225553,0.04402361220940917
60.635329414103566,20.130959878751796,321306.6105653348,233.53177380459766,0.04969768324561766
61.07008920247078,19.948075005895358,323610.4026838927,231.79195491426776,0.05588318502881807
61.52911826447885,19.892883139337616,326042.79768347344,231.12966347809552,0.0626034468345305
62.02895010107837,19.848135234556157,328691.4065856143,228.2660957796546,0.06988106353896303
62.409383290426305,19.814728448562573,330707.322055969,225.57607519580225,0.07773772828765106
62.78096936416015,19.611046456825832,332676.3566606846,223.06336432358344,0.08619408894361535
63.173052766939946,19.5707437719046,334754.0066120148,219.66486003572413,0.09526962491822218
63.586751276080136,19.57645235300868,336946.19501194864,217.61419094003975,0.10498253802445845
63.89540838268866,19.658468587294795,338581.7690198672,216.600813219154,0.11534965550022178
64.26429498394312,19.703161617223483,340536.4991199146,215.04290467094938,0.1263863434649952
64.63539379961456,19.720433845586214,342502.9517441576,212.21743464800943,0.13810643058837285
64.87038578952028,19.509913744840695,343748.174298668,208.53872532261644,0.15052214144956405
65.16433732986563,19.426803946038905,345305.823510958,203.97375240016143,0.1636440369515024
65.49687667607962,19.366249691569017,347067.9495065459,201.0118733367764,0.17748095747549308
65.93339863516542,19.486309322297537,349381.07936774153,199.9805090187571,0.1920399754444271
66.33304054366025,19.430472457808147,351498.78184085566,197.76001803641034,0.20732636239502553
66.86219581551003,19.62851782297527,354302.7756263877,196.599016718936,0.2233435775207061
67.44390679047163,19.967389666049414,357385.2620827092,195.04583000591094,0.24009327514597628
68.00285611051899,20.051910957207067,360347.13452964014,192.26028304050678,0.2575753267657448
