Mean AQI,Stdv AQI,Sum AQI,Mean max on interval,Mean min on interval
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.1610823030596261,0.8246367725134383,853.5751239129586,3.318712899913935,0.0
0.326919751046581,1.0513376557322098,1732.3477607958328,6.692182466855696,0.0
0.47918326541380213,1.0813385444642636,2539.1921234277374,8.122920824000344,0.0
0.6397205287144273,1.1057667497126462,3389.8790816577502,8.807974308125138,0.0
0.8420641505744483,1.3852902033610417,4462.0979338940015,10.105643145796067,0.0
1.0151294470593861,1.4220267688410404,5379.1709399676865,11.125587880400445,0.0
1.1737751077932854,1.4103144018302205,6219.83429619662,12.104719669255834,0.0
1.3554718618618031,1.5272009322249216,7182.645396005694,12.467209368597981,0.0
1.5070040103947888,1.5694664568783812,7985.614251081986,12.938059732186433,0.00000000017746186
1.6743823131309898,1.533705649708808,8872.551877281116,13.256818708950599,0.0000000045664934
1.8367649940263655,1.6319837093014808,9733.017703345711,13.752132865336428,0.00000002826133791
2.0213745602412247,1.7096449849513249,10711.26379471825,14.371736221843497,0.00000010599850151
2.229394748190136,1.7039930215976458,11813.562770659531,15.110126110577854,0.00000030012290821
2.418255202297019,1.787068187386694,12814.334316971905,15.548573402897636,0.00000070638785848
2.6075428373466627,1.9464477556717994,13817.369495099965,16.505468853064436,0.00000145716520546
2.776364873790638,1.9985299827121594,14711.95746621659,17.5135852177499,0.00000272200716329
2.9380267779408604,1.9580146128912999,15568.60389630862,17.88964538897571,0.00000470592734046
3.1207796056809167,1.9623400580233796,16537.01113050318,18.138679595240383,0.00000764690865723
3.313669280552497,2.0517411523248836,17559.133517647682,18.22211283527981,0.00001181328756368
3.4592105747169515,1.9507407352267485,18330.356835425126,19.469313098734478,0.00001833453864172
3.625124432757979,2.0644588974531524,19209.53436918453,20.73142433991791,0.00002741551510479
3.7958216002179803,2.1638000302607976,20114.058659555078,22.080097118126872,0.00003971118309502
3.918144769603682,2.0734933432062093,20762.24913412991,23.064013581252272,0.00005596357866649
4.084160241215383,2.121078212132004,21641.96511820031,23.85335516655038,0.00007700207044947
4.250828454630573,2.199398117905155,22525.139981087403,25.011533201549952,0.00010374392781429
4.429822484257406,2.338980085870589,23473.629344079996,25.64065207009333,0.00013719680299822
4.574708991394572,2.2647380245310114,24241.382945399837,26.19696827820422,0.00017846303626356
4.735084373980151,2.371447922702591,25091.21209772082,26.458931431793054,0.00022874422859676
4.882881758544652,2.3758353439255866,25874.390438528113,26.95692709055249,0.00028934459708581
5.021572130530573,2.3215731107435733,26609.310719681507,27.250481141834797,0.00036167400870802
5.168688458816568,2.3293123607866986,27388.880143268994,27.468430352025518,0.00044724905670117
5.289588649375702,2.3325962742954927,28029.530253041845,27.777109311073705,0.00054769034118622
5.417452618282765,2.2965530194142625,28707.08142428037,27.726818368849795,0.00066471537156023
5.520958806821886,2.2349655462092297,29255.560717349174,27.82364063966892,0.00080012749924655
5.62726706960282,2.2582626717498906,29818.888201825346,28.163868994308277,0.00095580206977731
5.781108203810602,2.3052190711504807,30634.09237199238,27.90753367340098,0.00113367254414337
5.965831011555573,2.3964395294884118,31612.93853023298,27.337012862613857,0.00133571881972946
6.055483013310477,2.42115686904605,32088.004487532216,27.87402265292524,0.00156395893585335
6.174717816777593,2.3951350922866297,32719.829711104467,28.339714395717824,0.00182044312703006
6.333101647141052,2.4969001126197954,33559.105628200436,28.78880860094493,0.00210724888688932
6.472227191132126,2.519921809393835,34296.33188580914,28.684891688095735,0.0024264759081142
6.595344645501942,2.592841732131515,34948.731276514794,29.00039707977633,0.00278024028282028
6.751241328929786,2.6519078612696108,35774.82780199894,28.926392944315992,0.00317067066029557
6.879130691996334,2.664514040455333,36452.513536888575,28.711150635944186,0.00359990721904229
7.006846934692378,2.6389316640930733,37129.28190693491,28.497075555079526,0.00407010228202701
7.125368669655045,2.632286380349891,37757.328580502086,28.03571673810062,0.00458341962478563
7.244038946386526,2.6140803984003753,38386.162376902204,27.76157581445185,0.00514202925668411
7.376412248926902,2.7518513623756906,39087.608507063655,27.67909603391508,0.00574809849294384
7.479152858101646,2.711007470985378,39632.03099508062,27.785181940148327,0.00640378165739124
7.654266753074147,2.8883125600818453,40559.9595245399,28.148380556430062,0.00711121142026328
7.858331432296733,3.0144649133416705,41641.29825974039,28.798044874084265,0.00787249177331138
8.135127948535066,3.2536389718670358,43108.04299928732,29.336896224640174,0.00868969357339082
8.48630679122748,3.5909866939404416,44968.939686714424,29.923354469815017,0.00956485324804746
8.892529447840634,3.9713984429027627,47121.51354410752,31.04976327408036,0.01049997459425309
9.303994217588054,4.2229602942374145,49301.8653589991,31.808148657651333,0.01149703292978039
9.804330191817517,4.668253360870544,51953.14568644102,33.19981286859738,0.01255798004385452
10.284680371468308,4.7383285895028004,54498.521288410564,34.33437421233655,0.01368474646605552
10.793613841316835,4.974350865007396,57195.35974513791,35.93516388273257,0.01487923839948072
11.398657858754062,5.263349166412798,60401.48799353777,36.98395137200411,0.01614332829773655
12.055703382879933,5.829224551910307,63883.172225880764,38.791211717908354,0.0174788402233414
12.674986590654187,5.99886547025715,67164.75394387654,40.80532748154554,0.01888753373122069
13.382548464842982,6.730465520694818,70914.12431520296,43.45973408819795,0.02037109712498446
14.184330670794065,7.196442279478892,75162.76822453775,46.268793627784675,0.02193115462723507
15.065961689094237,7.610046466332311,79834.53099051036,48.543073558109306,0.02356928239878238
15.856217046213256,7.7927265219559905,84022.09412788405,51.16475560821274,0.02528702637709198
