Mean AQI,Stdv AQI,Sum AQI,Mean max on interval,Mean min on interval
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.419982533420676,2.6651083457067655,7524.487444596161,6.239126875006051,0.0
2.781189073865007,4.028284920478182,14737.520902410672,11.620768345426896,0.0
4.073134080606026,4.777296960529561,21583.537493131334,17.470753160917532,0.0
5.361999589394779,5.476182750254914,28413.235824202937,22.437072957665823,0.0
6.6856130689721,6.206650544390469,35427.06365248316,26.973791201092236,0.0
8.038750023029182,6.886232629074176,42597.336372031634,29.791325372769542,0.0
9.325646995859866,7.474120430407814,49416.603431061434,32.463337848188964,0.0
10.570093389288976,8.087076877848979,56010.92486984229,34.87050831403256,0.0
11.833229086644629,8.699309222956854,62704.280930129884,36.927942397701,0.0
13.12149169097265,9.318027184225237,69530.78447046407,38.91662486355966,0.00000000030356706
14.402787715596416,9.960580354082525,76320.3721049454,41.197372812600626,0.00000000300255531
15.70574861035799,10.661503446454057,83224.76188628699,43.50735747124912,0.00000001583648349
16.97751468587467,11.267393078582943,89963.85032044987,45.65274829380344,0.00000005987883496
18.201017668468726,11.808720623838472,96447.19262521579,47.18784161891778,0.00000018286133873
19.396049324306706,12.352777850267524,102779.66536950124,48.95689491761676,0.00000047746402937
20.588155709121082,12.965891618427024,109096.63710263261,50.5242086044128,0.00000110232421772
21.751261530028856,13.51776200150899,115259.9348476229,51.82730387177876,0.00000230437071933
22.892731922246526,13.988620740934206,121308.58645598433,53.33916064279439,0.00000443963685239
24.07239397951407,14.563688697802426,127559.61569744507,54.73698959556742,0.00000799064466945
25.221213592139453,15.125115954923345,133647.21082474696,58.6052153120895,0.00001422578998131
26.372018440744185,15.643666399070344,139745.32571750344,62.61154904548845,0.00002406611187082
27.517005410810135,16.158846528210386,145812.6116718829,65.85460323481377,0.00003895950249541
28.609828950256574,16.677623846803645,151603.48360740958,68.62671086719118,0.00006070052935518
29.748903823854985,17.227985736476196,157639.44136260755,70.8664891330119,0.00009145703704203
30.851643946073967,17.70425531333255,163482.86127024595,73.07303258015284,0.00013379394869434
31.948424652318092,18.142920594996404,169294.70223263357,74.92411297631311,0.00019069539891174
33.01197572129017,18.608622714082923,174930.45934711662,77.36172180943923,0.00026558793587479
34.04355901501304,19.082141752160975,180396.81922055408,79.52379211230406,0.00036236547679774
35.05023972227891,19.528626554617727,185731.22028835595,81.69037549365078,0.00048541376917462
36.08836416866554,19.97399805455451,191232.2417297587,83.84178864522167,0.0006396312474054
37.14963751585497,20.481216114124507,196855.92919651547,85.98258781336553,0.00083044495536707
38.13659808584339,20.913671474827105,202085.8332568841,87.73461642938767,0.00106382020741649
39.209471700192765,21.36191091682037,207770.99053932147,89.44989323134347,0.00134626272655555
40.24880896842695,21.80812098038295,213278.43872369442,91.04595498328243,0.00168481070617138
41.25922388385803,22.3114654241599,218632.6273605637,93.14954273301765,0.00208701321008135
42.265401762512056,22.787355089299545,223964.36393955137,94.89920556255981,0.00256089550251319
43.26483521268318,23.27795706580527,229260.3617920082,97.13662638402536,0.00311491414840948
44.249870629040466,23.744773077199024,234480.06446328544,99.62005176611885,0.0037579044301488
45.225037861279,24.15578766250617,239647.4756269174,102.16350877853081,0.00449902238590733
46.21300976753914,24.622841077059388,244882.73875818992,104.95621373602356,0.00534768307542187
47.17506659519381,25.042272252978037,249980.67788793202,107.38671463269226,0.00631349668341668
48.088673490230505,25.51747874655152,254821.88082473143,109.91083062809469,0.00740620449170265
49.03055409685564,25.97067510206936,259812.90615923805,112.42188116331947,0.00863561607563174
49.939759753985406,26.348006357249595,264630.7869363687,114.79455239934296,0.01001154873942769
50.87665163681574,26.731135091020782,269595.3770234866,117.14414827895504,0.01154376944622298
51.77595868327796,27.124793891824496,274360.80506268993,119.05667513706004,0.01324193899266378
52.673773659781254,27.541967588966614,279118.3266231809,120.98593575248312,0.0151155593769006
53.55912441644497,27.953986345908273,283809.8002827419,122.64528554794258,0.01717392262239703
54.42534573508326,28.368935433078672,288399.9070502062,124.5110376346274,0.01942606201941006
55.294281486275366,28.823054902369716,293004.39759577316,126.35754158220368,0.02188070942478178
56.15729116595938,29.182025976180345,297577.48588841874,128.04773321866384,0.02454626069996231
57.0252697679926,29.60842429479676,302176.9045005928,129.71233965604156,0.0274307478010745
57.85499149262089,29.97874300823636,306573.5999193981,131.7230512217829,0.03054181523909921
58.69633189347035,30.348767697993225,311031.8627034994,133.66609758267592,0.03388669973472708
59.540817457950915,30.745478753704823,315506.7917096819,135.5387253171524,0.03747221414753394
60.42962414140806,31.082466041151644,320216.5783253213,137.3992254619941,0.04130473828082446
61.22012508936092,31.427416776582554,324405.4428485235,139.3314309128769,0.04539021518175354
62.05393237592647,31.778188673583795,328823.7876600344,140.7504235741743,0.0497341497851399
62.85079686332897,32.108636202211905,333046.3725787802,141.92983379918599,0.05434160694573502
63.65047085635773,32.484408469965786,337283.8450678396,142.95406744918165,0.05921721053803593
64.46151503990203,32.881583565730054,341581.5681964408,143.5890162729046,0.06436514587128914
65.29359764550962,33.26936976204385,345990.7739235555,144.69867543537663,0.06978916722278772
66.0929112804803,33.7342631733347,350226.3368752651,145.82887186881302,0.07549261109661225
66.86896764182288,34.12670581006827,354338.6595340194,146.87135025310303,0.08147841440349668
67.65737450787906,34.5210629522036,358516.4275172511,148.13432065012873,0.08774913546675249
68.42996818721157,34.894399060382014,362610.4014240341,149.25016512773996,0.09430697522494624
69.21361957980751,35.26373806094158,366762.97015340003,150.63924326265254,0.10115379650082183
