Mean AQI,Stdv AQI,Sum AQI,Mean max on interval,Mean min on interval
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.7338613310545707,1.492265948086223,3888.73119325817,4.871638638909572,0.0
1.3917931379076367,2.3241303033211302,7375.111837772567,8.383629851857235,0.0
2.0570781053206137,3.002003732468378,10900.456880093932,11.293432453164236,0.0
2.7054054979625715,3.6261189069659423,14335.943733703665,13.348985626192219,0.0
3.3439028191727123,4.179640001437025,17719.341038796203,15.57183561830429,0.0
3.9942673498063628,4.606965107605664,21165.622686623916,18.018718206275338,0.0
4.628686931065547,5.039467819494043,24527.412047716334,20.281917354539846,0.0
5.224910102116645,5.446277733473482,27686.798631116104,22.63366409219245,0.0
5.851706874333713,5.883765973774144,31008.194727094346,24.973979310967774,0.00000000000034738
6.481238348054395,6.265608007445601,34344.08200634024,27.107202775811214,0.00000000000457308
7.066769865608628,6.587611903801093,37446.81351786012,28.82566010708079,0.0000000000272794
7.687182579427663,6.964419762126944,40734.380488387185,30.282995225665704,0.00000000010930796
8.28992498036369,7.292797129703305,43928.312470947196,31.5785230048038,0.00000000034179412
8.920787375828516,7.658901394049699,47271.25230451531,32.76246568451487,0.00000000090051718
9.495566242769863,7.962638395913136,50317.0055204375,33.91658079440091,0.0000000020913608
10.077673236961859,8.292838332568271,53401.59048266089,35.091106739801745,0.00000000440720208
10.665575276422942,8.507321175928416,56516.88338976517,36.305804997699084,0.00000000859603785
11.233684306109922,8.767370813437397,59527.29313807647,37.56449550238473,0.00000001573966365
11.857576503603347,9.130889023548132,62833.297892594135,38.737886295431444,0.00000002734164304
12.447765039683281,9.46141415610904,65960.70694528171,41.77792493900514,0.0000000475859679
13.037987638686026,9.760454719047246,69088.29649739726,44.95949277344362,0.00000007954032762
13.637411046303626,10.134008023167851,72264.64113436292,47.45547714973892,0.0000001283536843
14.185053617539028,10.394319651982366,75166.59911933931,49.73307865791034,0.00000020080964301
14.719468917550056,10.596184263952875,77998.46579409775,51.80036515078833,0.00000030566422493
15.238832889686226,10.873846009336171,80750.57548244731,53.917017317615816,0.00000045402027215
15.765867703700948,11.090953290101872,83543.33296191132,55.93701074960493,0.0000006597409955
16.29892806217614,11.386938597693947,86368.01980147137,57.84619877077631,0.0000009399049263
16.84359646484977,11.660575956887504,89254.21766723893,59.549911776302615,0.00000131530342736
17.364921829882046,11.839986603290738,92016.72077654496,61.06119471710889,0.00000181098018972
17.87434691615012,12.00064397498244,94716.1643086795,62.21077014652344,0.00000245680999004
18.426723101400704,12.305299917309394,97643.20571432232,63.51237363687943,0.00000328811088322
18.937320512229483,12.531685267931726,100348.86139430404,64.88045011287632,0.00000434628115972
19.45760063759677,12.822080163418471,103105.82577862528,66.47684130418007,0.00000567945051624
19.92318860381316,13.052305677835358,105572.97641160594,68.06485069041153,0.00000734313412651
20.389398871416002,13.28337756837082,108043.4246196334,69.63263885855916,0.00000940087791103
20.86366922159746,13.552000492242183,110556.58320524493,71.14428996028198,0.00001192488355244
21.321294004535353,13.74585467479583,112981.53693003283,72.42266746983076,0.00001499660227042
21.795384992173837,14.01727864741816,115493.74507352916,73.8443267143433,0.00001870728705689
