step,pollutant_decay_rate,pollutant_diffusion,Mean AQI,Stdv AQI,Sum AQI,Mean max on interval
16.0,0.00999999977648258,0.05,0.01468843365427797,0.0166379792643018,76.37985500224545,0.20639087487107693
16.0,0.00999999977648258,0.05,0.01448806073976511,0.01547048699167688,75.33791584677856,0.2068304111751772
16.0,0.00999999977648258,0.05,0.01512619009333658,0.01694403254185263,78.65618848535021,0.20633984614079776
16.0,0.00999999977648258,0.05,0.01531148499246014,0.01699520772051272,79.6197219607927,0.205134504260944
16.0,0.00999999977648258,0.05,0.01510474885635929,0.01689937465635789,78.5446940530683,0.2021136038320765
16.0,0.00999999977648258,0.05,0.01412927880054379,0.0152217210259249,73.47224976282773,0.1983140956578487
16.0,0.00999999977648258,0.05,0.0156669807565483,0.01706472957423383,81.46829993405117,0.1977297965081306
16.0,0.00999999977648258,0.05,0.01519624405018439,0.01731606275514602,79.02046906095883,0.1991864256079685
16.0,0.00999999977648258,0.05,0.01551276633661202,0.01769144390412266,80.6663849503825,0.19905870654198804
16.0,0.00999999977648258,0.05,0.01551650173571129,0.0173818264079559,80.68580902569872,0.19959404073298645
16.0,0.00999999977648258,0.05,0.01536193890486148,0.01684445634766567,79.88208230527971,0.20308240705609326
16.0,0.00999999977648258,0.05,0.01574214511855939,0.01739080153314363,81.85915461650882,0.20613269840055026
16.0,0.00999999977648258,0.05,0.01554395836917366,0.01725743409734532,80.82858351970302,0.20780868655633838
16.0,0.00999999977648258,0.05,0.01461149728268464,0.01605308587501951,75.97978586996014,0.20725898676424354
16.0,0.00999999977648258,0.05,0.01548838609199776,0.01729192015805704,80.53960767838834,0.20404642682526963
16.0,0.00999999977648258,0.05,0.01568041037481994,0.0176777318786105,81.53813394906368,0.20167465414520744
16.0,0.00999999977648258,0.05,0.01634046719732106,0.01743851599528423,84.97042942606949,0.20106275257730544
16.0,0.00999999977648258,0.05,0.01639923753301735,0.01926322848859056,85.2760351716902,0.2014320612834912
16.0,0.00999999977648258,0.05,0.01566103406274292,0.01635729915760994,81.43737712626319,0.20208158931204961
16.0,0.00999999977648258,0.05,0.01604365751492976,0.01687768799957499,83.42701907763474,0.1978045314502715
16.0,0.00999999977648258,0.05,0.01480907842646441,0.01601055093202497,77.00720781761493,0.19596974524824903
16.0,0.00999999977648258,0.05,0.01615964654420421,0.01791457432471975,84.03016202986187,0.19513034426745862
16.0,0.00999999977648258,0.05,0.01590615482422271,0.01845482541544014,82.71200508595807,0.19444127972557756
16.0,0.00999999977648258,0.05,0.01604896267247021,0.01818379154371254,83.45460589684511,0.1912351659404516
16.0,0.00999999977648258,0.05,0.01616592773542677,0.01720936550590572,84.06282422421921,0.1907124292011431
16.0,0.00999999977648258,0.05,0.01675542666889622,0.01762491602780075,87.12821867826035,0.19287491769170031
16.0,0.00999999977648258,0.05,0.01673842258332409,0.01671533751489444,87.03979743328526,0.19652692791951587
16.0,0.00999999977648258,0.05,0.01583644658044851,0.01688032031529061,82.34952221833227,0.19601191781688712
16.0,0.00999999977648258,0.05,0.01661600615755085,0.0180039181536013,86.40323201926444,0.19597624506094505
16.0,0.00999999977648258,0.05,0.01631447368971719,0.01665314745957339,84.83526318652939,0.1970760771923516
16.0,0.00999999977648258,0.05,0.01574177586337719,0.01724190533170753,81.8572344895614,0.19823883062347117
16.0,0.00999999977648258,0.05,0.01613681589284598,0.01706089196659768,83.9114426427991,0.1967927560332417
16.0,0.00999999977648258,0.05,0.0154477576060688,0.0171701207426452,80.32833955155778,0.19511715328214607
16.0,0.00999999977648258,0.05,0.01521441921894484,0.01613116018031654,79.11497993851314,0.19303508909711245
16.0,0.00999999977648258,0.05,0.01429446227626923,0.01647428131372411,74.33120383659998,0.19397625949287234
16.0,0.00999999977648258,0.05,0.01462560021158376,0.01699501272029747,76.05312110023556,0.19546273006356266
16.0,0.00999999977648258,0.05,0.01462661492791877,0.01644911219009038,76.0583976251776,0.19692050300319935
16.0,0.00999999977648258,0.05,0.01511000598432003,0.01619786021927919,78.57203111846417,0.19818815962530542
16.0,0.00999999977648258,0.05,0.01715100984235025,0.01811201833827295,89.18525118022129,0.19945435507580844
16.0,0.00999999977648258,0.05,0.01598588131269766,0.01779548742629894,83.12658282602781,0.19912712376202865
16.0,0.00999999977648258,0.05,0.0157402765195311,0.01593310899209941,81.8494379015617,0.19958741706608785
16.0,0.00999999977648258,0.05,0.01621148870818051,0.01754307481436482,84.29974128253866,0.20209158708665856
16.0,0.00999999977648258,0.05,0.01474320766784636,0.01722798350944134,76.66467987280109,0.20368774417341995
16.0,0.00999999977648258,0.05,0.01472265553022772,0.01698601629003821,76.55780875718412,0.20246425993482142
16.0,0.00999999977648258,0.05,0.01552100096646444,0.01646853094800163,80.70920502561509,0.20414444460000555
16.0,0.00999999977648258,0.05,0.01553879975863512,0.01586713783562253,80.80175874490261,0.20630281629443525
16.0,0.00999999977648258,0.05,0.01746105196988562,0.01956949344740155,90.79747024340526,0.20295006103776542
16.0,0.00999999977648258,0.05,0.01693707973809783,0.01798230453505293,88.0728146381087,0.20247397856147323
16.0,0.00999999977648258,0.05,0.01581181890282974,0.01610565958459191,82.22145829471462,0.20335398658737253
16.0,0.00999999977648258,0.05,0.01611782913215324,0.01756238131717939,83.81271148719685,0.20304130414079105
16.0,0.00999999977648258,0.05,0.01563203415618875,0.01767276421534968,81.2865776121815,0.20241392858986607
16.0,0.00999999977648258,0.05,0.01556913691832522,0.01806135856159946,80.95951197529115,0.20250938097405358
16.0,0.00999999977648258,0.05,0.01684360151357259,0.0173557030736085,87.58672787057746,0.20351890594410088
16.0,0.00999999977648258,0.05,0.01557923451575954,0.01658564600408287,81.01201948194961,0.20351029073933655
16.0,0.00999999977648258,0.05,0.01612443176994113,0.01822679732001139,83.84704520369385,0.20620969720871177
16.0,0.00999999977648258,0.05,0.01595564557329222,0.01759604226326804,82.96935698111955,0.20682088961032313
16.0,0.00999999977648258,0.05,0.0157906461802709,0.01679449188313571,82.11136013740871,0.2072404152973031
16.0,0.00999999977648258,0.05,0.01587660566874835,0.01894351352335857,82.5583494774914,0.2044086620056637
16.0,0.00999999977648258,0.05,0.01459724250927886,0.01652016908309391,75.90566104825005,0.20170649082714365
16.0,0.00999999977648258,0.05,0.01623726870565,0.01669243133971336,84.43379726938001,0.19893027869516283
16.0,0.00999999977648258,0.05,0.01583954294608323,0.01711052423296854,82.36562331963279,0.19757964276535023
16.0,0.00999999977648258,0.05,0.01665388341657966,0.017262169012751,86.60019376621426,0.19731942316502302
16.0,0.00999999977648258,0.05,0.01615678988542447,0.01676646726460028,84.01530740420726,0.1956112046377331
16.0,0.00999999977648258,0.05,0.01710606777087741,0.01726871782319943,88.95155240856253,0.19551466812709434
16.0,0.00999999977648258,0.05,0.01548159174479261,0.01678207033666015,80.5042770729216,0.19487762772241646
16.0,0.00999999977648258,0.05,0.01634829556594132,0.01784864884099282,85.01113694289486,0.19580559162628916
16.0,0.00999999977648258,0.05,0.01580221883518309,0.01770360567806246,82.17153794295206,0.1937525037743472
16.0,0.00999999977648258,0.05,0.01633469039752746,0.01819380251275829,84.9403900671428,0.19686534467137978
16.0,0.00999999977648258,0.05,0.01548062177014028,0.0168194995576753,80.49923320472945,0.1946263823748149
16.0,0.00999999977648258,0.05,0.01580277487661589,0.01774751945500857,82.17442935840265,0.19270696698137443
16.0,0.00999999977648258,0.05,0.01473874056028536,0.0168028549696162,76.64145091348387,0.19157006896316373
16.0,0.00999999977648258,0.05,0.01525108721509493,0.01817696952391427,79.30565351849366,0.1904432451719764
16.0,0.00999999977648258,0.05,0.0145522242594325,0.01632982466037506,75.671566149049,0.18853426735138018
16.0,0.00999999977648258,0.05,0.01628403618395032,0.0184724321355555,84.67698815654167,0.18854665619976713
16.0,0.00999999977648258,0.05,0.01524222115592895,0.01709671324218668,79.25955001083054,0.18770650199613925
16.0,0.00999999977648258,0.05,0.01511445211331291,0.01781685954563289,78.59515098922714,0.1874808819034219
16.0,0.00999999977648258,0.05,0.01477124011017621,0.0156730728871742,76.81044857291627,0.18678756901191623
16.0,0.00999999977648258,0.05,0.01467506151202549,0.01772224353627113,76.31031986253257,0.18729466627160565
16.0,0.00999999977648258,0.05,0.01457750877721035,0.01807320692642246,75.80304564149382,0.19059765147061108
16.0,0.00999999977648258,0.05,0.01474112823923806,0.01655930460868527,76.65386684403789,0.1925209742478152
16.0,0.00999999977648258,0.05,0.01525382623037858,0.01533075410971622,79.31989639796862,0.19737701266501645
16.0,0.00999999977648258,0.05,0.01693210910691244,0.01755384663828508,88.0469673559447,0.19778320728313983
16.0,0.00999999977648258,0.05,0.01515555892373122,0.01664647764461074,78.80890640340235,0.19885580457194457
16.0,0.00999999977648258,0.05,0.01505893330419851,0.01584999249022986,78.30645318183225,0.20084587052728986
16.0,0.00999999977648258,0.05,0.01547713267086589,0.01746033229885999,80.48108988850264,0.20257661670866414
16.0,0.00999999977648258,0.05,0.01438728360800803,0.01680520965567331,74.81387476164177,0.203057675081224
16.0,0.00999999977648258,0.05,0.01520817329343668,0.01697738689314511,79.08250112587076,0.2006052857702222
16.0,0.00999999977648258,0.05,0.01472854971062532,0.01632454653698888,76.58845849525167,0.19970106109821575
16.0,0.00999999977648258,0.05,0.0158978022794086,0.01755186833067344,82.66857185292471,0.19845220602162547
16.0,0.00999999977648258,0.05,0.01574627738252992,0.01648658479095816,81.8806423891556,0.19907484929802047
16.0,0.00999999977648258,0.05,0.01615733537177333,0.01682341042198736,84.0181439332213,0.20021683968233717
16.0,0.00999999977648258,0.05,0.01573634620637729,0.01752147513846966,81.82900027316192,0.20275342061220952
16.0,0.00999999977648258,0.05,0.01580167912762187,0.01743856266808655,82.16873146363373,0.20374138143962764
16.0,0.00999999977648258,0.05,0.01639238320003105,0.01803335436238875,85.24039264016147,0.20453749460033416
16.0,0.00999999977648258,0.05,0.01596173075893198,0.01721519099618652,83.0009999464463,0.20489234101832476
16.0,0.00999999977648258,0.05,0.01586649952469292,0.01786833871485318,82.50579752840319,0.20733053761477013
16.0,0.00999999977648258,0.05,0.01451018266228121,0.01684046243552711,75.45294984386231,0.20766570624541192
16.0,0.00999999977648258,0.05,0.01633313336765718,0.01904349399612338,84.9322935118173,0.2084128239043606
16.0,0.00999999977648258,0.05,0.01543541416970486,0.01761239073533298,80.26415368246528,0.20794131489647277
16.0,0.00999999977648258,0.05,0.01556954778563444,0.01765664935420884,80.96164848529911,0.20840877074306466
