step,pollutant_decay_rate,pollutant_diffusion,Mean AQI,Stdv AQI,Sum AQI,Mean max on interval
16.0,0.01,0.05,0.0,0.0,0.0,0.0
16.0,0.01,0.05,0.03813637422586892,0.03959899382435877,198.3091459745184,0.12467781840327136
16.0,0.01,0.05,0.02135454136249506,0.02237985900476886,111.04361508497433,0.16691133179155376
16.0,0.01,0.05,0.02346697722707428,0.02593717665468231,122.02828158078627,0.2054103413502505
16.0,0.01,0.05,0.02208165457999611,0.02527045978029127,114.82460381597976,0.22799475842355613
16.0,0.01,0.05,0.01931271913916634,0.02185388770629756,100.42613952366497,0.23941161113065135
16.0,0.01,0.05,0.02147571047028714,0.02418129072958763,111.67369444549315,0.24619921688008317
16.0,0.01,0.05,0.0195476160553594,0.02414291123048331,101.64760348786886,0.25421094438471664
16.0,0.01,0.05,0.01925198169056388,0.0222588875168011,100.11030479093218,0.2588824714624824
16.0,0.01,0.05,0.01910564221306327,0.02098118632530837,99.34933950792899,0.2606014089310801
16.0,0.01,0.05,0.02115360638040062,0.02293235631633976,109.99875317808322,0.2621428887702875
16.0,0.01,0.05,0.01940583377607883,0.02099619934003729,100.9103356356099,0.2630396263313653
16.0,0.01,0.05,0.02061243264575507,0.0229713055417676,107.18464975792637,0.2671403800050689
16.0,0.01,0.05,0.01997057198613001,0.02223941029326613,103.84697432787605,0.2695260197029022
16.0,0.01,0.05,0.01963115042911188,0.02191690162987082,102.08198223138179,0.2715800360180177
16.0,0.01,0.05,0.01975685272157185,0.02198442409446843,102.73563415217362,0.2718661338876469
16.0,0.01,0.05,0.01878061843670136,0.02117235668174808,97.65921587084708,0.2709826857860605
16.0,0.01,0.05,0.01852991941372202,0.01892654290066842,96.35558095135448,0.27153589189749494
16.0,0.01,0.05,0.01917827321957774,0.02072062711305823,99.72702074180425,0.2711983750617715
16.0,0.01,0.05,0.01908316428692505,0.02045935399749771,99.23245429201023,0.28366575536533517
16.0,0.01,0.05,0.01831313768368265,0.02114551346957822,95.2283159551498,0.29785444255678956
16.0,0.01,0.05,0.01712998026121554,0.01919823300231672,89.07589735832082,0.3100316078460442
16.0,0.01,0.05,0.01914704213777956,0.02094619660307321,99.5646191164537,0.297566715089287
16.0,0.01,0.05,0.01772445063446983,0.02005761234682737,92.1671432992431,0.29571203557697007
16.0,0.01,0.05,0.01753085876669317,0.01909510768492281,91.16046558680446,0.2873790783528954
16.0,0.01,0.05,0.01819471627907594,0.02118208232197688,94.61252465119489,0.28315493622217874
16.0,0.01,0.05,0.01686195891129657,0.01992196009035129,87.68218633874216,0.28029910825044746
16.0,0.01,0.05,0.01636845098314489,0.01845976612170675,85.11594511235342,0.2784613429346824
16.0,0.01,0.05,0.01678193516650884,0.01771489719614675,87.26606286584595,0.274298660384059
16.0,0.01,0.05,0.01791097898374681,0.02039662844735268,93.13709071548341,0.27108268788557915
