time,value
2019-07-16 08:00,89.2
2019-07-16 09:00,56.7
2019-07-16 10:00,51.2
2019-07-16 11:00,69.9
2019-07-16 12:00,65.6
2019-07-16 13:00,50.2
2019-07-16 14:00,41.4
2019-07-16 15:00,57.9
2019-07-16 16:00,52.4
2019-07-16 17:00,46.7
2019-07-16 18:00,49.8
2019-07-16 19:00,54.8
2019-07-16 20:00,47.3
2019-07-16 21:00,52.6
2019-07-16 22:00,54.4
2019-07-16 23:00,64.4
2019-07-17 00:00,37.9
2019-07-17 01:00,35.6
2019-07-17 02:00,39.7
2019-07-17 03:00,41.1
2019-07-17 04:00,44.8
2019-07-17 05:00,47.3
2019-07-17 06:00,42.3
2019-07-17 07:00,41.1
2019-07-17 08:00,49.2
2019-07-17 09:00,38.0
2019-07-17 10:00,45.6
2019-07-17 11:00,32.8
2019-07-17 12:00,37.5
2019-07-17 13:00,30.6
2019-07-17 14:00,43.1
2019-07-17 15:00,44.1
2019-07-17 16:00,48.9
2019-07-17 17:00,69.9
2019-07-17 18:00,42.2
2019-07-17 19:00,50.3
2019-07-17 20:00,30.5
2019-07-17 21:00,38.7
2019-07-17 22:00,21.7
2019-07-17 23:00,63.7
2019-07-18 00:00,59.2
2019-07-18 01:00,32.4
2019-07-18 02:00,45.5
2019-07-18 03:00,44.3
2019-07-18 04:00,30.0
2019-07-18 05:00,27.4
2019-07-18 06:00,58.0
2019-07-18 07:00,39.4
2019-07-18 08:00,42.6
2019-07-18 09:00,48.1
2019-07-18 10:00,45.6
2019-07-18 11:00,49.7
2019-07-18 12:00,58.8
2019-07-18 13:00,51.7
2019-07-18 14:00,66.5
2019-07-18 15:00,22.6
2019-07-18 16:00,42.4
2019-07-18 17:00,62.1
2019-07-18 18:00,26.0
2019-07-18 19:00,63.7
2019-07-18 20:00,25.1
2019-07-18 21:00,45.1
2019-07-18 22:00,36.0
2019-07-18 23:00,41.1
2019-07-19 00:00,52.2
2019-07-19 01:00,60.0
2019-07-19 02:00,61.4
2019-07-19 03:00,45.1
2019-07-19 04:00,53.6
2019-07-19 05:00,34.8
2019-07-19 06:00,45.9
2019-07-19 07:00,45.2
2019-07-19 08:00,49.0
2019-07-19 09:00,52.2
2019-07-19 10:00,49.8
2019-07-19 11:00,57.3
2019-07-19 12:00,54.2
2019-07-19 13:00,47.4
2019-07-19 14:00,42.4
2019-07-19 15:00,47.9
2019-07-19 16:00,44.6
2019-07-19 17:00,52.0
2019-07-19 18:00,46.7
2019-07-19 19:00,61.5
2019-07-19 20:00,52.1
2019-07-19 21:00,45.1
2019-07-19 22:00,51.7
2019-07-19 23:00,52.2
2019-07-20 00:00,39.0
2019-07-20 01:00,37.2
2019-07-20 02:00,41.4
2019-07-20 03:00,39.1
2019-07-20 04:00,44.4
2019-07-20 05:00,29.9
2019-07-20 06:00,55.3
2019-07-20 07:00,42.1
2019-07-20 08:00,36.4
2019-07-20 09:00,32.6
2019-07-20 10:00,40.2
2019-07-20 11:00,32.4
2019-07-20 12:00,40.3
2019-07-20 13:00,35.4
2019-07-20 14:00,29.8
2019-07-20 15:00,39.9
2019-07-20 16:00,25.6
2019-07-20 17:00,30.9
2019-07-20 18:00,32.3
2019-07-20 19:00,54.2
2019-07-20 20:00,61.2
2019-07-20 21:00,63.1
2019-07-20 22:00,60.0
2019-07-20 23:00,55.8
2019-07-21 00:00,41.4
2019-07-21 01:00,47.9
2019-07-21 02:00,32.6
2019-07-21 03:00,38.4
2019-07-21 04:00,31.0
2019-07-21 05:00,41.2
2019-07-21 06:00,37.9
2019-07-21 07:00,39.6
2019-07-21 08:00,52.7
2019-07-21 09:00,30.4
2019-07-21 10:00,55.3
2019-07-21 11:00,47.0
2019-07-21 12:00,42.2
2019-07-21 13:00,49.6
2019-07-21 14:00,45.2
2019-07-21 15:00,53.7
2019-07-21 16:00,51.4
2019-07-21 17:00,47.1
2019-07-21 18:00,30.6
2019-07-21 19:00,29.7
2019-07-21 20:00,27.9
2019-07-21 21:00,24.2
2019-07-21 22:00,39.7
2019-07-21 23:00,27.1
2019-07-22 00:00,47.6
2019-07-22 01:00,46.8
2019-07-22 02:00,52.9
2019-07-22 03:00,47.9
2019-07-22 04:00,47.3
2019-07-22 05:00,22.9
2019-07-22 06:00,27.3
2019-07-22 07:00,57.6
2019-07-22 08:00,46.8
2019-07-22 09:00,51.2
2019-07-22 10:00,54.3
2019-07-22 11:00,60.2
2019-07-22 12:00,50.3
2019-07-22 13:00,45.2
2019-07-22 14:00,39.8
2019-07-22 15:00,45.7
2019-07-22 16:00,38.2
2019-07-22 17:00,47.1
2019-07-22 18:00,43.7
2019-07-22 19:00,52.4
2019-07-22 20:00,41.6
2019-07-22 21:00,49.4
2019-07-22 22:00,42.4
2019-07-22 23:00,45.1
2019-07-23 00:00,40.2
2019-07-23 01:00,35.3
2019-07-23 02:00,40.0
2019-07-23 03:00,29.5
2019-07-23 04:00,21.4
2019-07-23 05:00,32.8
2019-07-23 06:00,42.5
2019-07-23 07:00,39.6
2019-07-23 08:00,43.2
2019-07-23 09:00,31.1
2019-07-23 10:00,38.6
2019-07-23 11:00,47.2
2019-07-23 12:00,45.7
2019-07-23 13:00,30.1
2019-07-23 14:00,39.4
2019-07-23 15:00,40.6
2019-07-23 16:00,23.4
2019-07-23 17:00,32.3
2019-07-23 18:00,34.5
2019-07-23 19:00,40.3
2019-07-23 20:00,38.7
2019-07-23 21:00,48.5
2019-07-23 22:00,43.3
2019-07-23 23:00,38.8
2019-07-24 00:00,37.4
2019-07-24 01:00,47.6
2019-07-24 02:00,50.0
2019-07-24 03:00,43.5
2019-07-24 04:00,45.3
2019-07-24 05:00,41.4
2019-07-24 06:00,40.9
2019-07-24 07:00,49.1
2019-07-24 08:00,45.2
2019-07-24 09:00,59.4
2019-07-24 10:00,55.4
2019-07-24 11:00,52.36
2019-07-24 12:00,48.7
2019-07-24 13:00,46.1
2019-07-24 14:00,35.4
2019-07-24 15:00,32.6
2019-07-24 16:00,40.3
2019-07-24 17:00,51.1
2019-07-24 18:00,48.6
2019-07-24 19:00,35.4
2019-07-24 20:00,27.6
2019-07-24 21:00,39.1
2019-07-24 22:00,43.3
2019-07-24 23:00,48.7
2019-07-25 00:00,38.1
2019-07-25 01:00,36.3
2019-07-25 02:00,42.4
2019-07-25 03:00,61.4
2019-07-25 04:00,55.3
2019-07-25 05:00,53.2
2019-07-25 06:00,48.4
2019-07-25 07:00,52.1
2019-07-25 08:00,40.5
2019-07-25 09:00,34.6
2019-07-25 10:00,45.1
2019-07-25 11:00,41.4
2019-07-25 12:00,45.5
2019-07-25 13:00,47.2
2019-07-25 14:00,35.6
2019-07-25 15:00,44.6
2019-07-25 16:00,42.6
2019-07-25 17:00,40.1
2019-07-25 18:00,45.3
2019-07-25 19:00,39.2
2019-07-25 20:00,31.6
2019-07-25 21:00,47.2
2019-07-25 22:00,35.6
2019-07-25 23:00,42.8
2019-07-26 00:00,35.8
2019-07-26 01:00,46.9
2019-07-26 02:00,50.7
2019-07-26 03:00,67.4
2019-07-26 04:00,60.6
2019-07-26 05:00,46.5
2019-07-26 06:00,52.8
2019-07-26 07:00,80.3
2019-07-26 08:00,89.2
2019-07-26 09:00,101.4
2019-07-26 10:00,94.7
2019-07-26 11:00,91.5
2019-07-26 12:00,78.4
2019-07-26 13:00,63.2
2019-07-26 14:00,65.1
2019-07-26 15:00,63.5
2019-07-26 16:00,47.8
2019-07-26 17:00,39.8
2019-07-26 18:00,37.2
2019-07-26 19:00,41.2
2019-07-26 20:00,28.6
2019-07-26 21:00,34.2
2019-07-26 22:00,36.6
2019-07-26 23:00,50.5
2019-07-27 00:00,33.8
2019-07-27 01:00,43.5
2019-07-27 02:00,29.6
2019-07-27 03:00,48.6
2019-07-27 04:00,59.3
2019-07-27 05:00,42.2
2019-07-27 06:00,29.3
2019-07-27 07:00,27.6
2019-07-27 08:00,34.1
2019-07-27 09:00,51.1
2019-07-27 10:00,45.8
2019-07-27 11:00,40.4
2019-07-27 12:00,43.1
2019-07-27 13:00,35.3
2019-07-27 14:00,32.8
2019-07-27 15:00,46.3
2019-07-27 16:00,32.2
2019-07-27 17:00,24.3
2019-07-27 18:00,28.5
2019-07-27 19:00,39.4
2019-07-27 20:00,30.7
2019-07-27 21:00,38.5
2019-07-27 22:00,30.9
2019-07-27 23:00,36.6
2019-07-28 00:00,28.7
2019-07-28 01:00,48.6
2019-07-28 02:00,55.7
2019-07-28 03:00,59.7
2019-07-28 04:00,63.4
2019-07-28 05:00,54.6
2019-07-28 06:00,32.5
2019-07-28 07:00,43.8
2019-07-28 08:00,30.7
2019-07-28 09:00,37.4
2019-07-28 10:00,34.8
2019-07-28 11:00,32.8
2019-07-28 12:00,32.7
2019-07-28 13:00,30.3
2019-07-28 14:00,25.9
2019-07-28 15:00,36.3
2019-07-28 16:00,38.7
2019-07-28 17:00,69.7
2019-07-28 18:00,48.8
2019-07-28 19:00,50.3
2019-07-28 20:00,45.0
2019-07-28 21:00,36.9
2019-07-28 22:00,36.1
2019-07-28 23:00,33.8
2019-07-29 00:00,34.9
2019-07-29 01:00,37.9
2019-07-29 02:00,37.1
2019-07-29 03:00,39.7
2019-07-29 04:00,33.1
2019-07-29 05:00,35.0
2019-07-29 06:00,39.6
