Mean AQI,Stdv AQI,Sum AQI,Mean max on interval,Mean min on interval
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.7591698387790552,2.249067789187946,4022.8409756902133,7.490843925852507,0.0
1.569516711997494,3.4076207055597303,8316.86905687472,14.69412353821362,0.0
2.4355581526205756,4.154228463447091,12906.022650736431,21.352740860211014,0.0
3.4417968724476844,5.20623222122412,18238.08162710028,27.118209134234604,0.0
4.4724909071750165,5.898814653437993,23699.729317120415,32.343786784802305,0.0
5.473307769061494,6.2897304322022825,29003.057868256856,37.67762535803973,0.0
6.5295673279798105,6.627081453214241,34600.17727096502,41.72854552199705,0.0
7.7325791172154945,7.172402708005927,40974.936742124904,47.03711529290001,0.0
8.944776783413728,7.842430101324893,47398.37217530934,51.97233620627506,0.00000000035920543
10.051750045196187,8.175084666138078,53264.223489494594,57.26859896878793,0.00000000357003531
11.335670582168284,8.984855957613547,60067.71841490974,63.24516372033275,0.00000002020905388
12.660632078661711,9.556153524010828,67088.68938482841,67.74463755405662,0.00000008170624368
13.990898259035244,10.132030957492882,74137.76987462776,71.28408426722724,0.00000026231835792
15.40210634274527,10.743566439588978,81615.76151020719,75.87862999952947,0.0000007156346868
16.687401583227363,10.904620643354269,88426.5409895218,79.83723620154721,0.00000172323117027
18.155415589306415,11.412440100427991,96205.5472077347,83.25380166492899,0.00000374731904195
19.54166821968236,12.402904774187913,103551.29989609683,88.07890044178765,0.00000749049080349
21.092197460333836,12.859112031796935,111767.554342309,93.0691499371408,0.00001395621118212
22.610731560752303,13.197595740671625,119814.26654042646,97.06118130436018,0.00002450647207301
24.08912312692404,13.66919550825461,127648.26344957048,106.84387100797065,0.00004285732509613
25.654902026211072,14.291943973674455,135945.32583689247,117.16562272623473,0.00007159234450209
27.29642330644439,15.040334242977991,144643.74710084882,126.27949796017299,0.00011488575472878
28.963931349772192,15.532922338780484,153479.87222244285,133.95511523603062,0.00017793135513294
30.608379583142057,16.001934902593135,162193.80341106976,142.16581548324334,0.00026701599843222
32.34284602666826,16.86491332335484,171384.7410953151,150.2360363245764,0.00038957164667316
33.991198354342146,17.352529098863435,180119.36007965903,160.14070890280243,0.00055421109632877
35.716037593058296,17.69276288131867,189259.2832056159,168.49736261972026,0.0007707522607862
37.40126620469521,18.429104813408742,198189.30961867992,177.58112040718626,0.00105023258071554
38.96509965461436,18.70600241371323,206476.06306980152,185.476988252911,0.00140491523658927
40.60032395453866,19.133569914850607,215141.11663510036,192.44169681019412,0.00184830371332643
42.233161226417444,19.4599304244798,223793.52133878603,199.8962732157948,0.00239517879452372
43.791502328007724,19.5348058341941,232051.17083611293,205.06538826193636,0.00306165028215394
45.29450235421125,19.88586771038412,240015.56797496538,210.89070298091008,0.003865204411549
46.876682184547974,20.329026218453816,248399.53889591972,216.48470480596467,0.00482472988756856
48.47034942457648,20.627615338084357,256844.3816008308,221.67067865709882,0.00596050348909878
49.924607914753956,20.649572074054632,264550.4973402812,225.9977442047997,0.00729413203438003
51.260494831361804,20.654430542110543,271629.3621113862,230.6511678500916,0.00884846513545129
52.68439754994162,20.837594191488193,279174.62261714065,233.73314251569462,0.01064747839427525
53.99982637577642,20.857985068030573,286145.0799652393,236.5929629604748,0.01271612536562859
55.04885338035933,20.64036961745779,291703.8740625241,239.84475750001744,0.01508015890445983
56.09262815882459,20.49708215889959,297234.8366136115,241.1722162626759,0.01776594085158005
57.16791665531105,20.651743129979078,302932.79035649326,242.7075359775873,0.02080026156613197
58.09049438631482,20.704882007746008,307821.52975308226,244.37694874495796,0.02421017407528068
58.92236833883209,20.57059756703271,312229.6298274712,246.86191161135406,0.02802284422928771
59.6456709955695,20.495880141340812,316062.4106055228,248.71874633638757,0.03226541536839783
60.34798088400378,20.259952206459484,319783.95070433605,248.55824806690643,0.03696488797889205
60.99100630022766,20.131665402118767,323191.34238490637,245.12332912336575,0.04214800602688305
61.54478071583047,19.956244753009393,326125.79301318567,242.83054434229945,0.0478411443857936
62.01821749189454,19.76969906152863,328634.5344895492,240.59699149822086,0.0540702036227875
62.51860462024036,19.636306556782223,331286.08588265366,238.50248011894115,0.06086051337220944
62.936115379704276,19.484392339873246,333498.47539705294,236.21714522041466,0.06823672817215835
63.4080290703411,19.356403838469397,335999.1460437375,232.42271490505152,0.0762226987338239
63.802452114462284,19.172758356402976,338089.19375453563,229.2891239189085,0.08484132465150722
64.20195510743332,19.067238015280406,340206.1601142892,226.012688013852,0.09411440399234028
64.65629708148045,19.17018658525875,342613.7182347649,223.49168150072828,0.10406248969645235
65.0522898579687,19.093681986710116,344712.08395737613,220.6728932693079,0.1147047645906379
65.40080962077064,18.83272572054695,346558.8901804636,217.55001392949848,0.12605893465396217
65.63005452074769,18.69045255402294,347773.658905442,214.6348755993737,0.13814112715902174
65.92768654423645,18.580169371399716,349350.81099790893,211.79469087532263,0.1509658046487457
66.3231193752744,18.664562338785633,351446.20956957905,208.52809460143158,0.16454570767704724
66.5775459757657,18.50047540827792,352794.4161255825,205.4149034999396,0.178891831145858
66.99557212607783,18.623587759282213,355009.5366960864,202.7272533195796,0.1940134179743595
67.34433063381002,18.7529896126585,356857.60802855925,199.7171599507837,0.20991795453643816
67.82768009804757,18.951805046037837,359418.87683955405,197.51655372512056,0.22661116353801014
68.269134799776,18.960046474996233,361758.14530401304,194.6587381089992,0.2440969929393949
68.94104236954773,19.303756784172393,365318.5835162334,192.79626261649895,0.2623775988710847
69.62768731501598,19.596543593839517,368957.11508226965,192.35252569337112,0.281453330208666
